tender_id,client,category,estimated_value_omr,competitor_count,margin_percent,icv_score,omanization_percent,won
OM-HIST-22200,PDO,Medical Supplies,28078,8,18.56,20.74,70.39,0
OM-HIST-22201,PDO,Oil & Gas Infrastructure,834724,13,13.38,48.43,90.05,1
OM-HIST-22202,Ministry of Transport,IT Services,20000,6,15.23,53.6,80.18,1
OM-HIST-22203,PDO,Oil & Gas Infrastructure,158759,12,30.69,48.16,47.09,0
OM-HIST-22204,OQ,Electrical Substation,1192333,12,5.76,37.17,36.15,0
OM-HIST-22205,PDO,Oil & Gas Infrastructure,2780906,3,21.51,24.79,86.76,1
OM-HIST-22206,Ministry of Health,Electrical Substation,78159,10,34.53,14.15,86.35,0
OM-HIST-22207,PDO,Electrical Substation,482573,15,33.24,59.93,42.67,0
OM-HIST-22208,PDO,IT Services,20000,14,5.5,46.67,53.01,1
OM-HIST-22209,Nama Group,IT Services,201821,11,30.8,36.25,82.02,0
OM-HIST-22210,OQ,IT Services,22652,13,33.41,36.54,54.34,0
OM-HIST-22211,Ministry of Health,IT Services,894411,12,24.03,40.91,84.81,0
OM-HIST-22212,Royal Oman Police,IT Services,472970,10,33.27,40.48,85.79,0
OM-HIST-22213,PDO,Electrical Substation,91836,6,16.69,36.09,57.38,0
OM-HIST-22214,PDO,Construction,4674018,4,26.65,25.0,34.87,0
OM-HIST-22215,Nama Group,Construction,691234,5,32.69,40.66,92.35,1
OM-HIST-22216,Nama Group,Electrical Substation,54685,4,9.31,51.12,79.7,0
OM-HIST-22217,OQ,IT Services,304127,8,28.59,42.3,55.41,1
OM-HIST-22218,Ministry of Transport,Construction,34219,3,11.79,57.45,39.13,1
OM-HIST-22219,PDO,Medical Supplies,826123,12,9.56,32.17,73.7,0
OM-HIST-22220,Ministry of Health,Oil & Gas Infrastructure,153218,12,8.52,25.56,36.67,0
OM-HIST-22221,OQ,Electrical Substation,20000,5,24.81,24.94,38.12,0
OM-HIST-22222,PDO,Electrical Substation,20000,4,7.11,58.95,89.18,1
OM-HIST-22223,Royal Oman Police,Construction,71083,2,16.45,54.56,37.33,1
OM-HIST-22224,OQ,Medical Supplies,185786,4,31.29,44.57,81.64,0
OM-HIST-22225,Nama Group,IT Services,28478,10,8.09,59.88,69.22,1
OM-HIST-22226,Nama Group,Construction,4154110,5,31.08,43.25,84.39,0
OM-HIST-22227,Ministry of Transport,Electrical Substation,79632,2,24.14,53.26,48.21,0
OM-HIST-22228,OQ,Construction,31924,6,24.21,26.44,73.35,1
OM-HIST-22229,Nama Group,Construction,109278,3,5.39,45.65,61.56,1
OM-HIST-22230,OQ,IT Services,327791,11,18.01,23.29,94.82,0
OM-HIST-22231,OQ,Electrical Substation,355447,10,23.2,38.28,69.43,0
OM-HIST-22232,Nama Group,Electrical Substation,54876,2,23.05,39.52,81.58,0
OM-HIST-22233,Ministry of Transport,Medical Supplies,251904,3,8.52,48.2,53.45,1
OM-HIST-22234,OQ,Medical Supplies,779001,8,29.46,45.91,32.59,0
OM-HIST-22235,OQ,Electrical Substation,63126,15,18.82,53.17,32.42,1
OM-HIST-22236,PDO,Electrical Substation,533642,12,32.24,20.8,41.75,0
OM-HIST-22237,PDO,Construction,117620,3,13.77,30.61,31.84,1
OM-HIST-22238,Nama Group,Construction,45290,7,29.55,27.2,93.28,0
OM-HIST-22239,PDO,Electrical Substation,65685,14,6.43,32.91,94.41,1
OM-HIST-22240,Ministry of Transport,IT Services,347255,5,21.75,53.17,72.14,0
OM-HIST-22241,OQ,Construction,69248,14,29.46,52.24,85.68,0
OM-HIST-22242,Nama Group,Medical Supplies,20000,10,27.2,51.81,44.79,0
OM-HIST-22243,OQ,Oil & Gas Infrastructure,1308832,13,7.71,30.3,70.42,0
OM-HIST-22244,Royal Oman Police,Electrical Substation,91046,5,12.94,45.37,52.79,0
OM-HIST-22245,PDO,Construction,1362208,14,9.78,18.43,31.04,1
OM-HIST-22246,Royal Oman Police,Construction,204137,10,26.01,38.02,79.19,0
OM-HIST-22247,PDO,Electrical Substation,181680,11,25.87,19.93,35.89,0
OM-HIST-22248,Nama Group,Electrical Substation,107144,15,12.9,45.79,64.63,0
OM-HIST-22249,PDO,Electrical Substation,94511,3,30.35,46.81,86.97,0
OM-HIST-22250,PDO,Medical Supplies,5884779,11,34.12,26.19,44.61,0
OM-HIST-22251,PDO,IT Services,637509,10,9.65,59.63,31.71,1
OM-HIST-22252,Royal Oman Police,IT Services,34219,5,31.25,32.02,82.75,0
OM-HIST-22253,Royal Oman Police,Construction,26534,5,33.94,52.88,61.41,0
OM-HIST-22254,Royal Oman Police,Medical Supplies,549007,10,34.95,19.61,42.09,0
OM-HIST-22255,Ministry of Health,Electrical Substation,66748,12,22.26,55.12,55.16,0
OM-HIST-22256,Nama Group,Construction,100919,14,29.05,31.57,53.69,0
OM-HIST-22257,Ministry of Health,IT Services,113306,7,21.21,13.85,75.06,1
OM-HIST-22258,Ministry of Health,IT Services,320361,14,21.15,16.44,93.77,0
OM-HIST-22259,PDO,Medical Supplies,40388,13,19.27,25.67,82.47,0
OM-HIST-22260,PDO,Construction,44097,13,26.06,58.82,83.37,0
OM-HIST-22261,OQ,Construction,685719,11,30.1,33.01,58.46,0
OM-HIST-22262,PDO,Oil & Gas Infrastructure,196632,4,5.66,32.42,72.27,0
OM-HIST-22263,OQ,Electrical Substation,48252,15,26.19,13.19,53.04,0
OM-HIST-22264,Nama Group,Construction,3651570,11,12.56,54.83,31.79,0
OM-HIST-22265,PDO,Electrical Substation,849153,13,27.93,16.67,55.76,0
OM-HIST-22266,OQ,Construction,47736,10,25.92,25.23,45.12,0
OM-HIST-22267,Ministry of Transport,Medical Supplies,1035204,8,9.33,36.98,74.29,1
OM-HIST-22268,Ministry of Transport,Oil & Gas Infrastructure,20000,11,6.59,47.72,68.18,0
OM-HIST-22269,OQ,Oil & Gas Infrastructure,74961,11,6.91,30.69,40.48,1
OM-HIST-22270,Nama Group,Medical Supplies,72666,14,27.76,18.97,41.78,0
OM-HIST-22271,Nama Group,Electrical Substation,83709,13,8.59,14.46,91.5,0
OM-HIST-22272,Ministry of Health,Electrical Substation,106949,14,17.23,44.82,39.0,0
OM-HIST-22273,Ministry of Transport,Oil & Gas Infrastructure,200494,6,15.65,45.36,87.14,1
OM-HIST-22274,Royal Oman Police,IT Services,85129,6,17.04,21.33,94.07,1
OM-HIST-22275,PDO,Construction,131204,9,27.55,36.19,31.33,0
OM-HIST-22276,Royal Oman Police,Medical Supplies,700849,2,25.48,14.77,30.11,0
OM-HIST-22277,OQ,Oil & Gas Infrastructure,28163,2,14.81,25.31,82.0,1
OM-HIST-22278,OQ,Construction,3744485,15,7.08,18.62,71.37,0
OM-HIST-22279,PDO,Medical Supplies,20000,5,34.27,14.85,74.41,0
OM-HIST-22280,OQ,Construction,20000,11,10.31,32.03,84.99,1
OM-HIST-22281,OQ,Medical Supplies,626271,4,29.43,32.26,70.44,0
OM-HIST-22282,Ministry of Transport,Oil & Gas Infrastructure,415165,14,33.03,56.75,37.01,0
OM-HIST-22283,Nama Group,Medical Supplies,112476,10,10.02,14.99,42.56,1
OM-HIST-22284,OQ,Medical Supplies,93755,7,33.13,56.43,65.62,0
OM-HIST-22285,PDO,Electrical Substation,871823,3,25.06,13.27,46.0,0
OM-HIST-22286,Royal Oman Police,Electrical Substation,3790841,5,28.82,12.08,33.81,0
OM-HIST-22287,Royal Oman Police,Electrical Substation,634007,14,30.31,42.98,79.05,0
OM-HIST-22288,PDO,Medical Supplies,110790,3,24.91,26.03,64.28,0
OM-HIST-22289,Nama Group,Medical Supplies,75150,10,16.83,37.32,43.06,0
OM-HIST-22290,Ministry of Transport,Electrical Substation,24334,14,10.94,57.21,57.71,1
OM-HIST-22291,OQ,Oil & Gas Infrastructure,575946,9,5.72,15.22,66.48,0
OM-HIST-22292,OQ,Construction,37965,9,34.77,48.54,80.1,0
OM-HIST-22293,PDO,Medical Supplies,42015,15,6.25,57.34,49.96,1
OM-HIST-22294,PDO,Medical Supplies,20000,10,10.2,25.68,33.12,1
OM-HIST-22295,Nama Group,Construction,267044,8,10.65,58.21,33.41,0
OM-HIST-22296,PDO,Electrical Substation,492100,13,20.25,52.46,63.07,0
OM-HIST-22297,Nama Group,Oil & Gas Infrastructure,143863,5,7.96,57.5,88.0,1
OM-HIST-22298,Nama Group,Oil & Gas Infrastructure,129515,13,11.11,20.34,71.63,1
OM-HIST-22299,Royal Oman Police,Electrical Substation,20000,5,32.01,15.82,48.88,0
OM-HIST-22300,PDO,Construction,693191,4,34.61,51.33,54.17,0
OM-HIST-22301,OQ,Oil & Gas Infrastructure,340158,4,9.25,22.31,73.45,0
OM-HIST-22302,OQ,Electrical Substation,229039,12,22.12,53.19,70.7,1
OM-HIST-22303,Ministry of Transport,Construction,71262,8,25.71,30.79,56.89,0
OM-HIST-22304,Ministry of Health,IT Services,20000,15,28.38,22.67,30.68,0
OM-HIST-22305,Ministry of Health,Oil & Gas Infrastructure,63385,13,28.01,16.44,74.82,0
OM-HIST-22306,OQ,Oil & Gas Infrastructure,77975,3,9.77,49.56,34.32,1
OM-HIST-22307,Nama Group,IT Services,21633,13,12.69,44.05,90.49,0
OM-HIST-22308,Ministry of Transport,Medical Supplies,147939,6,13.54,38.51,37.05,1
OM-HIST-22309,PDO,IT Services,20434,3,21.64,34.9,38.26,0
OM-HIST-22310,PDO,Electrical Substation,84157,9,8.28,21.43,84.15,1
OM-HIST-22311,Royal Oman Police,Oil & Gas Infrastructure,20000,5,18.08,28.55,77.99,1
OM-HIST-22312,Ministry of Transport,Oil & Gas Infrastructure,20000,12,33.01,48.34,42.28,0
OM-HIST-22313,PDO,Construction,20000,2,22.06,57.43,52.19,0
OM-HIST-22314,Nama Group,IT Services,410690,7,18.86,55.08,33.67,0
OM-HIST-22315,PDO,Construction,91936,10,6.91,19.2,42.63,0
OM-HIST-22316,Royal Oman Police,Electrical Substation,1573473,2,31.14,13.47,45.98,0
OM-HIST-22317,PDO,Medical Supplies,45497,4,9.3,58.21,33.69,1
OM-HIST-22318,PDO,Electrical Substation,20000,10,21.03,40.93,41.04,0
OM-HIST-22319,Nama Group,Construction,20000,2,9.3,15.19,45.19,1
OM-HIST-22320,PDO,Medical Supplies,408301,2,29.41,48.43,37.78,1
OM-HIST-22321,PDO,Oil & Gas Infrastructure,460388,11,21.37,10.99,83.56,0
OM-HIST-22322,OQ,Medical Supplies,232499,12,16.58,44.28,55.14,0
OM-HIST-22323,Nama Group,IT Services,115611,12,19.72,22.5,93.71,0
OM-HIST-22324,Ministry of Health,Electrical Substation,45295,4,18.63,53.97,44.55,0
OM-HIST-22325,Nama Group,IT Services,684874,8,34.97,54.1,53.93,1
OM-HIST-22326,Nama Group,Construction,330656,4,6.28,30.52,87.19,0
OM-HIST-22327,Nama Group,Electrical Substation,147314,4,30.2,27.65,91.22,0
OM-HIST-22328,OQ,Electrical Substation,31036,9,27.0,32.19,55.25,0
OM-HIST-22329,Nama Group,Construction,804570,12,16.97,46.17,43.38,1
OM-HIST-22330,PDO,IT Services,175253,11,10.84,53.68,72.86,1
OM-HIST-22331,Ministry of Health,Electrical Substation,25982,10,30.87,49.6,54.36,0
OM-HIST-22332,Nama Group,Electrical Substation,34274,4,19.11,37.14,59.4,0
OM-HIST-22333,PDO,Medical Supplies,202428,8,6.53,20.86,65.86,1
OM-HIST-22334,Nama Group,Electrical Substation,180326,10,17.95,57.16,31.55,1
OM-HIST-22335,OQ,Medical Supplies,96544,12,10.17,59.18,74.24,1
OM-HIST-22336,OQ,Electrical Substation,623614,11,28.46,19.89,56.73,0
OM-HIST-22337,Ministry of Transport,IT Services,97834,14,32.94,25.81,90.65,0
OM-HIST-22338,PDO,Oil & Gas Infrastructure,345157,12,7.91,13.27,31.4,0
OM-HIST-22339,Nama Group,Oil & Gas Infrastructure,387857,7,30.58,25.66,88.62,0
OM-HIST-22340,Nama Group,IT Services,116574,5,14.23,13.3,70.51,1
OM-HIST-22341,Ministry of Transport,Electrical Substation,58191,9,15.16,18.76,49.71,0
OM-HIST-22342,Ministry of Health,IT Services,73615,4,9.9,15.92,89.17,1
OM-HIST-22343,OQ,Medical Supplies,247723,10,23.86,44.99,48.28,0
OM-HIST-22344,OQ,IT Services,20000,3,24.92,17.33,58.92,0
OM-HIST-22345,PDO,IT Services,292673,8,19.18,33.84,79.86,0
OM-HIST-22346,Ministry of Transport,Construction,31173,9,22.55,19.09,88.11,0
OM-HIST-22347,Nama Group,Medical Supplies,106857,7,31.57,59.39,87.62,0
OM-HIST-22348,PDO,IT Services,131966,11,14.0,29.68,39.72,0
OM-HIST-22349,Royal Oman Police,IT Services,138384,12,14.62,45.57,91.67,1
OM-HIST-22350,Ministry of Health,Medical Supplies,1011445,14,19.84,41.09,68.37,0
OM-HIST-22351,OQ,Construction,121788,15,12.58,35.67,93.83,0
OM-HIST-22352,Royal Oman Police,Oil & Gas Infrastructure,20000,9,14.56,18.34,72.21,0
OM-HIST-22353,Ministry of Health,Construction,225840,9,34.88,26.88,47.73,0
OM-HIST-22354,PDO,Electrical Substation,346240,12,7.41,37.56,38.49,0
OM-HIST-22355,Ministry of Health,Medical Supplies,4051146,2,27.04,10.96,54.74,0
OM-HIST-22356,Ministry of Transport,Electrical Substation,20493,8,6.08,43.6,75.3,1
OM-HIST-22357,OQ,Medical Supplies,238138,15,34.81,31.23,75.97,0
OM-HIST-22358,PDO,Construction,285423,13,12.85,19.65,48.31,0
OM-HIST-22359,PDO,Electrical Substation,108561,12,7.54,43.31,50.71,1
OM-HIST-22360,Nama Group,Oil & Gas Infrastructure,102435,2,29.32,50.31,36.96,1
OM-HIST-22361,Ministry of Health,Construction,43476,3,9.62,50.07,80.63,1
OM-HIST-22362,PDO,Oil & Gas Infrastructure,20000,13,5.4,50.35,86.56,1
OM-HIST-22363,Ministry of Health,IT Services,20000,11,23.78,53.57,59.95,0
OM-HIST-22364,PDO,Oil & Gas Infrastructure,297210,11,8.66,45.21,42.97,0
OM-HIST-22365,OQ,Oil & Gas Infrastructure,23524,4,7.75,57.57,30.25,1
OM-HIST-22366,Nama Group,IT Services,83166,5,6.5,13.97,50.83,1
OM-HIST-22367,OQ,Electrical Substation,48310,15,10.92,59.4,69.35,1
OM-HIST-22368,Nama Group,Construction,645026,13,25.28,53.25,33.98,0
OM-HIST-22369,Ministry of Health,Oil & Gas Infrastructure,25867,3,10.28,19.89,39.35,1
OM-HIST-22370,Ministry of Transport,IT Services,162445,13,8.72,48.08,42.23,0
OM-HIST-22371,Royal Oman Police,IT Services,834263,4,16.84,51.8,49.29,1
OM-HIST-22372,OQ,Construction,178357,5,17.8,51.22,77.8,1
OM-HIST-22373,OQ,Construction,281557,6,27.63,13.23,34.08,0
OM-HIST-22374,OQ,Oil & Gas Infrastructure,31718,11,27.67,31.5,73.81,0
OM-HIST-22375,PDO,Electrical Substation,285015,2,34.32,43.73,50.7,0
OM-HIST-22376,Ministry of Health,Construction,230796,13,25.43,43.91,34.28,0
OM-HIST-22377,PDO,Construction,90212,9,15.74,50.55,54.08,1
OM-HIST-22378,PDO,Electrical Substation,107579,7,21.38,47.25,44.83,1
OM-HIST-22379,Nama Group,Construction,89709,8,18.95,33.08,90.02,0
OM-HIST-22380,Nama Group,Electrical Substation,20000,9,31.06,33.22,39.92,0
OM-HIST-22381,PDO,Electrical Substation,37516,8,33.49,53.67,81.24,1
OM-HIST-22382,PDO,IT Services,414321,8,15.97,31.72,83.13,0
OM-HIST-22383,Ministry of Transport,IT Services,239397,11,33.38,20.85,31.07,0
OM-HIST-22384,Nama Group,Construction,273770,7,10.93,34.87,40.29,0
OM-HIST-22385,OQ,Medical Supplies,24247,6,11.83,34.33,77.04,1
OM-HIST-22386,Royal Oman Police,IT Services,230242,9,34.07,12.99,92.49,0
OM-HIST-22387,Royal Oman Police,Construction,567920,13,19.3,24.47,45.28,0
OM-HIST-22388,Royal Oman Police,IT Services,88509,8,19.72,57.84,71.05,1
OM-HIST-22389,Nama Group,Construction,55271,12,23.55,40.58,68.94,0
OM-HIST-22390,OQ,Construction,190956,13,16.2,44.43,38.33,0
OM-HIST-22391,Ministry of Health,Electrical Substation,233588,3,5.53,28.5,46.0,0
OM-HIST-22392,Nama Group,IT Services,201924,15,32.08,41.69,88.62,0
OM-HIST-22393,Royal Oman Police,Construction,662704,10,15.22,49.69,75.39,0
OM-HIST-22394,PDO,Construction,20000,14,23.98,58.56,44.88,0
OM-HIST-22395,PDO,IT Services,101427,15,29.59,34.43,60.53,0
OM-HIST-22396,OQ,Medical Supplies,24947,3,16.52,17.42,50.91,0
OM-HIST-22397,OQ,Electrical Substation,20000,11,32.01,57.36,77.31,1
OM-HIST-22398,PDO,Electrical Substation,520149,14,10.8,48.5,76.27,1
OM-HIST-22399,PDO,Oil & Gas Infrastructure,355412,9,12.4,41.65,51.27,0
OM-HIST-22400,Ministry of Health,Electrical Substation,30421,10,9.38,23.64,50.8,0
OM-HIST-22401,PDO,Medical Supplies,971538,10,11.0,50.54,42.23,0
OM-HIST-22402,OQ,Medical Supplies,28583,3,13.87,13.03,87.51,0
OM-HIST-22403,OQ,Medical Supplies,87541,6,12.45,28.8,75.54,0
OM-HIST-22404,OQ,Construction,454517,6,11.13,24.81,31.87,1
OM-HIST-22405,Nama Group,Electrical Substation,1399274,3,16.06,48.79,94.54,1
OM-HIST-22406,Nama Group,Electrical Substation,46827,10,9.71,32.21,50.42,0
OM-HIST-22407,Ministry of Transport,Electrical Substation,784341,6,10.93,40.33,48.51,0
OM-HIST-22408,Nama Group,Construction,767708,2,8.72,53.39,65.92,1
OM-HIST-22409,Nama Group,Construction,268351,15,26.62,37.51,70.88,0
OM-HIST-22410,Ministry of Transport,Electrical Substation,20482,4,14.8,51.8,32.24,0
OM-HIST-22411,PDO,Medical Supplies,33953,14,22.06,54.16,33.63,1
OM-HIST-22412,OQ,IT Services,80420,9,6.92,13.39,39.85,0
OM-HIST-22413,Nama Group,IT Services,409387,3,27.64,58.62,51.98,0
OM-HIST-22414,PDO,Oil & Gas Infrastructure,251664,9,17.02,13.11,57.06,0
OM-HIST-22415,Ministry of Transport,IT Services,13297801,10,29.69,50.72,59.15,0
OM-HIST-22416,Royal Oman Police,Construction,136102,5,12.18,42.24,66.25,1
OM-HIST-22417,PDO,IT Services,20000,9,6.27,20.95,45.12,1
OM-HIST-22418,PDO,IT Services,437782,10,14.58,29.38,71.23,0
OM-HIST-22419,PDO,Medical Supplies,38873,14,13.69,11.18,76.46,0
OM-HIST-22420,OQ,Oil & Gas Infrastructure,141797,2,11.0,11.8,44.92,1
OM-HIST-22421,Ministry of Health,Construction,109445,13,7.42,54.08,63.09,0
OM-HIST-22422,OQ,Electrical Substation,810875,5,9.57,10.37,70.8,0
OM-HIST-22423,Ministry of Health,Construction,3599588,10,16.23,29.42,84.26,0
OM-HIST-22424,Ministry of Transport,Construction,162192,7,10.87,54.9,55.52,1
OM-HIST-22425,Royal Oman Police,Electrical Substation,254190,2,18.37,58.39,73.67,1
OM-HIST-22426,Nama Group,IT Services,251548,4,8.38,29.37,36.94,0
OM-HIST-22427,Nama Group,IT Services,1935467,5,27.79,46.79,49.41,0
OM-HIST-22428,Ministry of Transport,IT Services,126721,11,29.54,28.05,33.53,0
OM-HIST-22429,OQ,Medical Supplies,31403,15,12.57,35.55,50.14,1
OM-HIST-22430,Nama Group,IT Services,117827,15,15.02,34.98,76.8,0
OM-HIST-22431,Royal Oman Police,Electrical Substation,987466,8,23.05,18.26,61.96,0
OM-HIST-22432,PDO,Construction,20000,14,34.6,52.87,46.15,0
OM-HIST-22433,Ministry of Transport,Oil & Gas Infrastructure,704079,15,5.94,12.5,30.73,0
OM-HIST-22434,Nama Group,Oil & Gas Infrastructure,20000,6,18.35,46.44,92.48,1
OM-HIST-22435,Ministry of Transport,Construction,120535,5,24.37,58.55,78.22,1
OM-HIST-22436,Nama Group,Construction,938701,8,24.61,24.87,32.27,1
OM-HIST-22437,OQ,IT Services,39205,6,18.71,56.61,93.91,0
OM-HIST-22438,Nama Group,Oil & Gas Infrastructure,20000,12,27.33,44.09,31.97,0
OM-HIST-22439,PDO,Electrical Substation,41544,4,5.43,14.3,45.26,0
OM-HIST-22440,PDO,Medical Supplies,20000,13,21.72,23.5,75.69,0
OM-HIST-22441,Nama Group,IT Services,46346,5,6.95,43.9,31.94,1
OM-HIST-22442,Nama Group,Electrical Substation,80523,8,10.25,10.66,88.33,1
OM-HIST-22443,Ministry of Transport,Construction,20000,13,13.45,33.96,82.13,1
OM-HIST-22444,PDO,Construction,14197585,15,10.64,44.48,82.67,0
OM-HIST-22445,Nama Group,Oil & Gas Infrastructure,44272,15,21.9,52.85,66.33,0
OM-HIST-22446,PDO,IT Services,160988,13,30.45,12.36,53.66,0
OM-HIST-22447,PDO,Electrical Substation,125584,15,19.17,18.19,72.81,0
OM-HIST-22448,PDO,Medical Supplies,252714,10,9.37,46.76,52.54,1
OM-HIST-22449,PDO,Electrical Substation,290382,7,19.02,27.37,49.01,0
OM-HIST-22450,OQ,Electrical Substation,20000,12,21.27,28.02,58.06,0
OM-HIST-22451,PDO,IT Services,62671,7,32.74,42.27,59.3,0
OM-HIST-22452,OQ,IT Services,25024,2,15.3,55.91,93.88,1
OM-HIST-22453,PDO,Construction,6336471,10,23.98,47.24,85.32,1
OM-HIST-22454,Royal Oman Police,IT Services,49543,15,25.8,14.09,57.23,1
OM-HIST-22455,Nama Group,Medical Supplies,30314,10,6.26,15.19,30.26,0
OM-HIST-22456,PDO,IT Services,2063653,13,11.8,45.49,51.77,1
OM-HIST-22457,Nama Group,Construction,204252,10,33.11,36.16,83.26,0
OM-HIST-22458,Ministry of Transport,Construction,701792,13,17.24,47.58,36.92,0
OM-HIST-22459,OQ,Electrical Substation,2958046,4,30.03,54.76,42.24,1
OM-HIST-22460,Ministry of Transport,Medical Supplies,20000,14,8.23,17.22,34.69,0
OM-HIST-22461,Ministry of Health,IT Services,73877,14,17.18,51.26,65.23,1
OM-HIST-22462,Ministry of Transport,IT Services,59840,2,5.49,24.79,43.46,1
OM-HIST-22463,PDO,Oil & Gas Infrastructure,21571,3,12.6,57.55,57.42,1
OM-HIST-22464,PDO,Electrical Substation,44710,2,25.93,25.01,55.2,1
OM-HIST-22465,OQ,Electrical Substation,215450,11,22.69,33.92,69.96,1
OM-HIST-22466,OQ,Electrical Substation,2059043,2,20.0,27.57,46.63,1
OM-HIST-22467,OQ,Electrical Substation,62949,14,21.17,14.9,74.76,0
OM-HIST-22468,Nama Group,Construction,27226,12,19.71,11.37,32.51,0
OM-HIST-22469,PDO,Oil & Gas Infrastructure,25166,9,12.56,14.6,45.95,0
OM-HIST-22470,PDO,Oil & Gas Infrastructure,87795,9,16.4,26.87,69.23,0
OM-HIST-22471,OQ,Construction,152980,6,21.58,45.2,59.33,0
OM-HIST-22472,PDO,Oil & Gas Infrastructure,246219,2,25.51,39.67,73.89,1
OM-HIST-22473,Ministry of Transport,Medical Supplies,306708,9,7.07,19.06,47.86,0
OM-HIST-22474,Ministry of Health,Medical Supplies,109106,12,26.73,22.66,37.65,0
OM-HIST-22475,PDO,IT Services,44827,9,13.8,18.14,48.87,0
OM-HIST-22476,Nama Group,Oil & Gas Infrastructure,395853,12,9.64,51.87,42.94,1
OM-HIST-22477,PDO,Oil & Gas Infrastructure,58115,8,28.27,50.34,88.85,0
OM-HIST-22478,PDO,Oil & Gas Infrastructure,85308,6,10.48,27.0,74.4,1
OM-HIST-22479,Nama Group,IT Services,31805,13,18.34,45.04,89.26,1
OM-HIST-22480,OQ,IT Services,88068,4,27.21,57.33,66.58,0
OM-HIST-22481,Nama Group,Construction,311305,14,25.97,11.03,64.14,0
OM-HIST-22482,OQ,Medical Supplies,34523,3,17.56,11.68,58.36,0
OM-HIST-22483,Nama Group,Oil & Gas Infrastructure,147131,3,7.62,53.89,73.21,1
OM-HIST-22484,Ministry of Health,Medical Supplies,132959,5,32.2,53.78,37.87,0
OM-HIST-22485,Royal Oman Police,Medical Supplies,608313,4,24.94,32.31,94.77,1
OM-HIST-22486,OQ,Construction,111820,9,7.0,49.5,42.06,1
OM-HIST-22487,OQ,Medical Supplies,85521,2,11.97,17.37,38.66,1
OM-HIST-22488,Nama Group,Oil & Gas Infrastructure,449900,7,6.8,49.4,37.33,1
OM-HIST-22489,OQ,Medical Supplies,20000,10,5.27,54.02,38.91,1
OM-HIST-22490,PDO,Electrical Substation,740390,14,11.41,43.2,61.09,1
OM-HIST-22491,OQ,IT Services,20000,8,21.59,41.35,85.82,1
OM-HIST-22492,OQ,IT Services,1788448,15,20.3,53.06,34.42,0
OM-HIST-22493,Nama Group,Oil & Gas Infrastructure,8889290,11,9.94,41.35,56.88,0
OM-HIST-22494,Royal Oman Police,IT Services,188172,15,12.87,12.98,58.07,0
OM-HIST-22495,Ministry of Transport,Electrical Substation,343975,2,10.78,46.32,54.29,1
OM-HIST-22496,PDO,IT Services,229827,13,32.23,33.97,91.71,0
OM-HIST-22497,Nama Group,Electrical Substation,68344,12,31.16,41.77,45.69,0
OM-HIST-22498,Royal Oman Police,Electrical Substation,79256,14,7.25,39.99,57.13,1
OM-HIST-22499,Nama Group,IT Services,32890,14,24.24,28.48,55.56,0
OM-HIST-22500,PDO,Construction,194359,6,30.09,40.26,89.76,0
OM-HIST-22501,Nama Group,Electrical Substation,1231530,10,19.63,47.87,84.57,0
OM-HIST-22502,Ministry of Transport,Medical Supplies,55444,12,23.16,43.05,67.31,1
OM-HIST-22503,Nama Group,Oil & Gas Infrastructure,22625,13,19.69,27.12,63.6,0
OM-HIST-22504,Royal Oman Police,Construction,292730,12,13.05,23.56,48.78,0
OM-HIST-22505,PDO,Construction,107437,7,32.22,38.3,52.65,0
OM-HIST-22506,OQ,Construction,301344,10,25.28,23.93,68.85,0
OM-HIST-22507,OQ,IT Services,157368,14,23.39,49.34,82.15,0
OM-HIST-22508,Ministry of Transport,IT Services,864501,12,25.58,45.63,65.94,0
OM-HIST-22509,Nama Group,Electrical Substation,63179,11,20.6,15.86,76.98,0
OM-HIST-22510,PDO,IT Services,107041,5,22.94,41.67,51.93,0
OM-HIST-22511,PDO,Electrical Substation,528489,7,12.37,34.22,47.6,0
OM-HIST-22512,PDO,Medical Supplies,127938,7,9.39,40.3,46.41,1
OM-HIST-22513,Royal Oman Police,Medical Supplies,470328,8,5.1,19.45,90.72,0
OM-HIST-22514,Nama Group,Electrical Substation,1452117,10,22.51,23.85,66.88,1
